Content,NH,OSA,Q_type,Qid01,Qid02,Qid03,Test_id,Text_test_Q,accept_status,browser_codename,browser_name,browser_version,checkbox_status,correct_response,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,queryParams_batchId,queryParams_jatosWorkerId,response,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,system_os
"世界上每個人所擁有的時間都是相同的。但你知道嗎，時間概念會因為不同的文化而有所差別！所謂的時間取向(time orientation)就是指人們對於時間的不同態度(Hall, 1959)。Chen、Su和O'Seaghdha(2013)提出現時延長假說(Extended Present Hypothesis)，發現中文使用者比英語使用者對「現在」有更廣泛的定義。中文使用者對於「現在」、「過去」與「未來」有更全面的觀點，而英語使用者則習慣性的區分即將到來的和已完成的行為。Chen等人(2013)認為這些差異可能都是因為語言的不同所產生的。黃舒屏與陳振宇(2019)採用Cottle的「畫圓測驗」與「時間區段查點測驗」重新檢視現時延長假說。畫圓測驗以參與者畫出代表過去、現在與未來的圓圈來評估其對於時間的概念為如何。時間區段查點測驗則以參與者選擇使用的時間單位(例如：幾秒鐘、幾天)來評估其時間概念。研究發現中文使用者確實對於「現在」有更廣的看法，並且與過去和未來有所聯結，顯示了中文使用者傾向於採用連續的時間觀。也發現中文使用者可能會使用秒、分或小時來定義「現在」，但英文使用者卻只偏向使用秒來定義「現在」。此研究驗證了現時延長理論，並因為所使用的方法將理論從語言領域擴展到了非語言領域。",Y,N,Post_survey,1,7,11,8,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
"世界上每個人所擁有的時間都是相同的。但你知道嗎，時間概念會因為不同的文化而有所差別！所謂的時間取向(time orientation)就是指人們對於時間的不同態度(Hall, 1959)。Chen、Su和O'Seaghdha(2013)提出現時延長假說(Extended Present Hypothesis)，發現中文使用者比英語使用者對「現在」有更廣泛的定義。中文使用者對於「現在」、「過去」與「未來」有更全面的觀點，而英語使用者則習慣性的區分即將到來的和已完成的行為。Chen等人(2013)認為這些差異可能都是因為語言的不同所產生的。黃舒屏與陳振宇(2019)採用Cottle的「畫圓測驗」與「時間區段查點測驗」重新檢視現時延長假說。畫圓測驗以參與者畫出代表過去、現在與未來的圓圈來評估其對於時間的概念為如何。時間區段查點測驗則以參與者選擇使用的時間單位(例如：幾秒鐘、幾天)來評估其時間概念。研究發現中文使用者確實對於「現在」有更廣的看法，並且與過去和未來有所聯結，顯示了中文使用者傾向於採用連續的時間觀。也發現中文使用者可能會使用秒、分或小時來定義「現在」，但英文使用者卻只偏向使用秒來定義「現在」。此研究驗證了現時延長理論，並因為所使用的方法將理論從語言領域擴展到了非語言領域。",Y,N,Post_survey,1,7,11,8,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
"世界上每個人所擁有的時間都是相同的。但你知道嗎，時間概念會因為不同的文化而有所差別！所謂的時間取向(time orientation)就是指人們對於時間的不同態度(Hall, 1959)。Chen、Su和O'Seaghdha(2013)提出現時延長假說(Extended Present Hypothesis)，發現中文使用者比英語使用者對「現在」有更廣泛的定義。中文使用者對於「現在」、「過去」與「未來」有更全面的觀點，而英語使用者則習慣性的區分即將到來的和已完成的行為。Chen等人(2013)認為這些差異可能都是因為語言的不同所產生的。黃舒屏與陳振宇(2019)採用Cottle的「畫圓測驗」與「時間區段查點測驗」重新檢視現時延長假說。畫圓測驗以參與者畫出代表過去、現在與未來的圓圈來評估其對於時間的概念為如何。時間區段查點測驗則以參與者選擇使用的時間單位(例如：幾秒鐘、幾天)來評估其時間概念。研究發現中文使用者確實對於「現在」有更廣的看法，並且與過去和未來有所聯結，顯示了中文使用者傾向於採用連續的時間觀。也發現中文使用者可能會使用秒、分或小時來定義「現在」，但英文使用者卻只偏向使用秒來定義「現在」。此研究驗證了現時延長理論，並因為所使用的方法將理論從語言領域擴展到了非語言領域。",Y,N,Post_survey,1,7,11,8,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
"世界上每個人所擁有的時間都是相同的。但你知道嗎，時間概念會因為不同的文化而有所差別！所謂的時間取向(time orientation)就是指人們對於時間的不同態度(Hall, 1959)。Chen、Su和O'Seaghdha(2013)提出現時延長假說(Extended Present Hypothesis)，發現中文使用者比英語使用者對「現在」有更廣泛的定義。中文使用者對於「現在」、「過去」與「未來」有更全面的觀點，而英語使用者則習慣性的區分即將到來的和已完成的行為。Chen等人(2013)認為這些差異可能都是因為語言的不同所產生的。黃舒屏與陳振宇(2019)採用Cottle的「畫圓測驗」與「時間區段查點測驗」重新檢視現時延長假說。畫圓測驗以參與者畫出代表過去、現在與未來的圓圈來評估其對於時間的概念為如何。時間區段查點測驗則以參與者選擇使用的時間單位(例如：幾秒鐘、幾天)來評估其時間概念。研究發現中文使用者確實對於「現在」有更廣的看法，並且與過去和未來有所聯結，顯示了中文使用者傾向於採用連續的時間觀。也發現中文使用者可能會使用秒、分或小時來定義「現在」，但英文使用者卻只偏向使用秒來定義「現在」。此研究驗證了現時延長理論，並因為所使用的方法將理論從語言領域擴展到了非語言領域。",Y,N,Post_survey,1,7,11,8,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
"世界上每個人所擁有的時間都是相同的。但你知道嗎，時間概念會因為不同的文化而有所差別！所謂的時間取向(time orientation)就是指人們對於時間的不同態度(Hall, 1959)。Chen、Su和O'Seaghdha(2013)提出現時延長假說(Extended Present Hypothesis)，發現中文使用者比英語使用者對「現在」有更廣泛的定義。中文使用者對於「現在」、「過去」與「未來」有更全面的觀點，而英語使用者則習慣性的區分即將到來的和已完成的行為。Chen等人(2013)認為這些差異可能都是因為語言的不同所產生的。黃舒屏與陳振宇(2019)採用Cottle的「畫圓測驗」與「時間區段查點測驗」重新檢視現時延長假說。畫圓測驗以參與者畫出代表過去、現在與未來的圓圈來評估其對於時間的概念為如何。時間區段查點測驗則以參與者選擇使用的時間單位(例如：幾秒鐘、幾天)來評估其時間概念。研究發現中文使用者確實對於「現在」有更廣的看法，並且與過去和未來有所聯結，顯示了中文使用者傾向於採用連續的時間觀。也發現中文使用者可能會使用秒、分或小時來定義「現在」，但英文使用者卻只偏向使用秒來定義「現在」。此研究驗證了現時延長理論，並因為所使用的方法將理論從語言領域擴展到了非語言領域。",Y,N,Post_survey,1,7,11,8,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,想,1080,1920,24,1080,24,1912,1072,1920,Win32
<h2>背景</h2>隨著醫療照護、公共衛生等技術的進步以及嚴重的少子化現象，台灣也繼日本、新加坡正式邁入高齡社會。據統計台灣目前的老年人口已超過人口總數的14%，等於平均每七人就有一人是年滿65歲的長者。因此，如何去保障高齡年長者在生活上的適應與心理層面上的健康是現今國內各界急需關切的重要議題。俗話說：「百善孝為先」，孝道倫理強調子女盡心盡力的侍奉父母、滿足他們的期待。對於已經步入年老的雙親而言，在生活中最能夠依靠的就屬那些年輕力壯的成年子女了。<h2>為什麼進行這項研究</h2>若成年子女越是能夠認同孝道倫理的概念，將給予年長的父母親極大的安全感並能夠保障其生活。除此之外，成年子女要成為父母心目中理想的依靠對象，除了在信念層面上要能認同照顧父母老年生活是自己身為子女應盡的使命或責任，似乎也必須能夠了解父母的生活習慣、喜好與想法，有能力與他們有良好的關係互動，才能夠使其安享無憂無慮、舒適愉快的老年生活。<h2>研究人員做了什麼，發現了什麼？</h2>吳志文與葉光輝（2020）的研究支持了這些想法，研究結果發現當成年子女對孝順的信念越高時，會促使長者認為該名子女能「可靠回應」自己當下立即的需求，以及「理解重視」自己對老年生活的擔憂煩心；此外，若他們有越成熟的關係互動能力，愈能理解父母在老年生活中彼此互動的期望、愈可以採取有益促進彼此關係的互動策略，並且愈能對彼此之間互動的表現感到安適自在，因而愈能透過平日主動關懷與支持等表現，讓老年父母感受到成年子女對自己相當重視。最後研究也顯示，若老年父母認為家中有個「可靠的人」可以依靠時，可以讓他們感受到生活更有意義、更自由，並且較不會感到憂鬱。<h2>這些發現意味著什麼</h2>從這些結果我們可以得知，成年子女對年長父母的影響是非常大的。所以不論生活再忙碌，也不要忘了給予家中的長輩適時的關心，多多的去理解他們、傾聽他們的聲音，讓他們感覺到生活中還有個靠山可以依靠，促使他們人生的後半場可以過得豐富而有意義。,N,N,Post_survey,1,7,5,8,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
<h2>背景</h2>隨著醫療照護、公共衛生等技術的進步以及嚴重的少子化現象，台灣也繼日本、新加坡正式邁入高齡社會。據統計台灣目前的老年人口已超過人口總數的14%，等於平均每七人就有一人是年滿65歲的長者。因此，如何去保障高齡年長者在生活上的適應與心理層面上的健康是現今國內各界急需關切的重要議題。俗話說：「百善孝為先」，孝道倫理強調子女盡心盡力的侍奉父母、滿足他們的期待。對於已經步入年老的雙親而言，在生活中最能夠依靠的就屬那些年輕力壯的成年子女了。<h2>為什麼進行這項研究</h2>若成年子女越是能夠認同孝道倫理的概念，將給予年長的父母親極大的安全感並能夠保障其生活。除此之外，成年子女要成為父母心目中理想的依靠對象，除了在信念層面上要能認同照顧父母老年生活是自己身為子女應盡的使命或責任，似乎也必須能夠了解父母的生活習慣、喜好與想法，有能力與他們有良好的關係互動，才能夠使其安享無憂無慮、舒適愉快的老年生活。<h2>研究人員做了什麼，發現了什麼？</h2>吳志文與葉光輝（2020）的研究支持了這些想法，研究結果發現當成年子女對孝順的信念越高時，會促使長者認為該名子女能「可靠回應」自己當下立即的需求，以及「理解重視」自己對老年生活的擔憂煩心；此外，若他們有越成熟的關係互動能力，愈能理解父母在老年生活中彼此互動的期望、愈可以採取有益促進彼此關係的互動策略，並且愈能對彼此之間互動的表現感到安適自在，因而愈能透過平日主動關懷與支持等表現，讓老年父母感受到成年子女對自己相當重視。最後研究也顯示，若老年父母認為家中有個「可靠的人」可以依靠時，可以讓他們感受到生活更有意義、更自由，並且較不會感到憂鬱。<h2>這些發現意味著什麼</h2>從這些結果我們可以得知，成年子女對年長父母的影響是非常大的。所以不論生活再忙碌，也不要忘了給予家中的長輩適時的關心，多多的去理解他們、傾聽他們的聲音，讓他們感覺到生活中還有個靠山可以依靠，促使他們人生的後半場可以過得豐富而有意義。,N,N,Post_survey,1,7,5,8,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
<h2>背景</h2>隨著醫療照護、公共衛生等技術的進步以及嚴重的少子化現象，台灣也繼日本、新加坡正式邁入高齡社會。據統計台灣目前的老年人口已超過人口總數的14%，等於平均每七人就有一人是年滿65歲的長者。因此，如何去保障高齡年長者在生活上的適應與心理層面上的健康是現今國內各界急需關切的重要議題。俗話說：「百善孝為先」，孝道倫理強調子女盡心盡力的侍奉父母、滿足他們的期待。對於已經步入年老的雙親而言，在生活中最能夠依靠的就屬那些年輕力壯的成年子女了。<h2>為什麼進行這項研究</h2>若成年子女越是能夠認同孝道倫理的概念，將給予年長的父母親極大的安全感並能夠保障其生活。除此之外，成年子女要成為父母心目中理想的依靠對象，除了在信念層面上要能認同照顧父母老年生活是自己身為子女應盡的使命或責任，似乎也必須能夠了解父母的生活習慣、喜好與想法，有能力與他們有良好的關係互動，才能夠使其安享無憂無慮、舒適愉快的老年生活。<h2>研究人員做了什麼，發現了什麼？</h2>吳志文與葉光輝（2020）的研究支持了這些想法，研究結果發現當成年子女對孝順的信念越高時，會促使長者認為該名子女能「可靠回應」自己當下立即的需求，以及「理解重視」自己對老年生活的擔憂煩心；此外，若他們有越成熟的關係互動能力，愈能理解父母在老年生活中彼此互動的期望、愈可以採取有益促進彼此關係的互動策略，並且愈能對彼此之間互動的表現感到安適自在，因而愈能透過平日主動關懷與支持等表現，讓老年父母感受到成年子女對自己相當重視。最後研究也顯示，若老年父母認為家中有個「可靠的人」可以依靠時，可以讓他們感受到生活更有意義、更自由，並且較不會感到憂鬱。<h2>這些發現意味著什麼</h2>從這些結果我們可以得知，成年子女對年長父母的影響是非常大的。所以不論生活再忙碌，也不要忘了給予家中的長輩適時的關心，多多的去理解他們、傾聽他們的聲音，讓他們感覺到生活中還有個靠山可以依靠，促使他們人生的後半場可以過得豐富而有意義。,N,N,Post_survey,1,7,5,8,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
<h2>背景</h2>隨著醫療照護、公共衛生等技術的進步以及嚴重的少子化現象，台灣也繼日本、新加坡正式邁入高齡社會。據統計台灣目前的老年人口已超過人口總數的14%，等於平均每七人就有一人是年滿65歲的長者。因此，如何去保障高齡年長者在生活上的適應與心理層面上的健康是現今國內各界急需關切的重要議題。俗話說：「百善孝為先」，孝道倫理強調子女盡心盡力的侍奉父母、滿足他們的期待。對於已經步入年老的雙親而言，在生活中最能夠依靠的就屬那些年輕力壯的成年子女了。<h2>為什麼進行這項研究</h2>若成年子女越是能夠認同孝道倫理的概念，將給予年長的父母親極大的安全感並能夠保障其生活。除此之外，成年子女要成為父母心目中理想的依靠對象，除了在信念層面上要能認同照顧父母老年生活是自己身為子女應盡的使命或責任，似乎也必須能夠了解父母的生活習慣、喜好與想法，有能力與他們有良好的關係互動，才能夠使其安享無憂無慮、舒適愉快的老年生活。<h2>研究人員做了什麼，發現了什麼？</h2>吳志文與葉光輝（2020）的研究支持了這些想法，研究結果發現當成年子女對孝順的信念越高時，會促使長者認為該名子女能「可靠回應」自己當下立即的需求，以及「理解重視」自己對老年生活的擔憂煩心；此外，若他們有越成熟的關係互動能力，愈能理解父母在老年生活中彼此互動的期望、愈可以採取有益促進彼此關係的互動策略，並且愈能對彼此之間互動的表現感到安適自在，因而愈能透過平日主動關懷與支持等表現，讓老年父母感受到成年子女對自己相當重視。最後研究也顯示，若老年父母認為家中有個「可靠的人」可以依靠時，可以讓他們感受到生活更有意義、更自由，並且較不會感到憂鬱。<h2>這些發現意味著什麼</h2>從這些結果我們可以得知，成年子女對年長父母的影響是非常大的。所以不論生活再忙碌，也不要忘了給予家中的長輩適時的關心，多多的去理解他們、傾聽他們的聲音，讓他們感覺到生活中還有個靠山可以依靠，促使他們人生的後半場可以過得豐富而有意義。,N,N,Post_survey,1,7,5,8,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
<h2>背景</h2>隨著醫療照護、公共衛生等技術的進步以及嚴重的少子化現象，台灣也繼日本、新加坡正式邁入高齡社會。據統計台灣目前的老年人口已超過人口總數的14%，等於平均每七人就有一人是年滿65歲的長者。因此，如何去保障高齡年長者在生活上的適應與心理層面上的健康是現今國內各界急需關切的重要議題。俗話說：「百善孝為先」，孝道倫理強調子女盡心盡力的侍奉父母、滿足他們的期待。對於已經步入年老的雙親而言，在生活中最能夠依靠的就屬那些年輕力壯的成年子女了。<h2>為什麼進行這項研究</h2>若成年子女越是能夠認同孝道倫理的概念，將給予年長的父母親極大的安全感並能夠保障其生活。除此之外，成年子女要成為父母心目中理想的依靠對象，除了在信念層面上要能認同照顧父母老年生活是自己身為子女應盡的使命或責任，似乎也必須能夠了解父母的生活習慣、喜好與想法，有能力與他們有良好的關係互動，才能夠使其安享無憂無慮、舒適愉快的老年生活。<h2>研究人員做了什麼，發現了什麼？</h2>吳志文與葉光輝（2020）的研究支持了這些想法，研究結果發現當成年子女對孝順的信念越高時，會促使長者認為該名子女能「可靠回應」自己當下立即的需求，以及「理解重視」自己對老年生活的擔憂煩心；此外，若他們有越成熟的關係互動能力，愈能理解父母在老年生活中彼此互動的期望、愈可以採取有益促進彼此關係的互動策略，並且愈能對彼此之間互動的表現感到安適自在，因而愈能透過平日主動關懷與支持等表現，讓老年父母感受到成年子女對自己相當重視。最後研究也顯示，若老年父母認為家中有個「可靠的人」可以依靠時，可以讓他們感受到生活更有意義、更自由，並且較不會感到憂鬱。<h2>這些發現意味著什麼</h2>從這些結果我們可以得知，成年子女對年長父母的影響是非常大的。所以不論生活再忙碌，也不要忘了給予家中的長輩適時的關心，多多的去理解他們、傾聽他們的聲音，讓他們感覺到生活中還有個靠山可以依靠，促使他們人生的後半場可以過得豐富而有意義。,N,N,Post_survey,1,7,5,8,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
<h2>背景</h2>隨著醫療照護、公共衛生等技術的進步以及嚴重的少子化現象，台灣也繼日本、新加坡正式邁入高齡社會。據統計台灣目前的老年人口已超過人口總數的14%，等於平均每七人就有一人是年滿65歲的長者。因此，如何去保障高齡年長者在生活上的適應與心理層面上的健康是現今國內各界急需關切的重要議題。俗話說：「百善孝為先」，孝道倫理強調子女盡心盡力的侍奉父母、滿足他們的期待。對於已經步入年老的雙親而言，在生活中最能夠依靠的就屬那些年輕力壯的成年子女了。<h2>為什麼進行這項研究</h2>若成年子女越是能夠認同孝道倫理的概念，將給予年長的父母親極大的安全感並能夠保障其生活。除此之外，成年子女要成為父母心目中理想的依靠對象，除了在信念層面上要能認同照顧父母老年生活是自己身為子女應盡的使命或責任，似乎也必須能夠了解父母的生活習慣、喜好與想法，有能力與他們有良好的關係互動，才能夠使其安享無憂無慮、舒適愉快的老年生活。<h2>研究人員做了什麼，發現了什麼？</h2>吳志文與葉光輝（2020）的研究支持了這些想法，研究結果發現當成年子女對孝順的信念越高時，會促使長者認為該名子女能「可靠回應」自己當下立即的需求，以及「理解重視」自己對老年生活的擔憂煩心；此外，若他們有越成熟的關係互動能力，愈能理解父母在老年生活中彼此互動的期望、愈可以採取有益促進彼此關係的互動策略，並且愈能對彼此之間互動的表現感到安適自在，因而愈能透過平日主動關懷與支持等表現，讓老年父母感受到成年子女對自己相當重視。最後研究也顯示，若老年父母認為家中有個「可靠的人」可以依靠時，可以讓他們感受到生活更有意義、更自由，並且較不會感到憂鬱。<h2>這些發現意味著什麼</h2>從這些結果我們可以得知，成年子女對年長父母的影響是非常大的。所以不論生活再忙碌，也不要忘了給予家中的長輩適時的關心，多多的去理解他們、傾聽他們的聲音，讓他們感覺到生活中還有個靠山可以依靠，促使他們人生的後半場可以過得豐富而有意義。,N,N,Post_survey,1,7,5,8,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,想,1080,1920,24,1080,24,1912,1072,1920,Win32
<h2>背景</h2>隨著醫療照護、公共衛生等技術的進步以及嚴重的少子化現象，台灣也繼日本、新加坡正式邁入高齡社會。據統計台灣目前的老年人口已超過人口總數的14%，等於平均每七人就有一人是年滿65歲的長者。因此，如何去保障高齡年長者在生活上的適應與心理層面上的健康是現今國內各界急需關切的重要議題。俗話說：「百善孝為先」，孝道倫理強調子女盡心盡力的侍奉父母、滿足他們的期待。對於已經步入年老的雙親而言，在生活中最能夠依靠的就屬那些年輕力壯的成年子女了。<h2>為什麼進行這項研究</h2>若成年子女越是能夠認同孝道倫理的概念，將給予年長的父母親極大的安全感並能夠保障其生活。除此之外，成年子女要成為父母心目中理想的依靠對象，除了在信念層面上要能認同照顧父母老年生活是自己身為子女應盡的使命或責任，似乎也必須能夠了解父母的生活習慣、喜好與想法，有能力與他們有良好的關係互動，才能夠使其安享無憂無慮、舒適愉快的老年生活。<h2>研究人員做了什麼，發現了什麼？</h2>吳志文與葉光輝（2020）的研究支持了這些想法，研究結果發現當成年子女對孝順的信念越高時，會促使長者認為該名子女能「可靠回應」自己當下立即的需求，以及「理解重視」自己對老年生活的擔憂煩心；此外，若他們有越成熟的關係互動能力，愈能理解父母在老年生活中彼此互動的期望、愈可以採取有益促進彼此關係的互動策略，並且愈能對彼此之間互動的表現感到安適自在，因而愈能透過平日主動關懷與支持等表現，讓老年父母感受到成年子女對自己相當重視。最後研究也顯示，若老年父母認為家中有個「可靠的人」可以依靠時，可以讓他們感受到生活更有意義、更自由，並且較不會感到憂鬱。<h2>這些發現意味著什麼</h2>從這些結果我們可以得知，成年子女對年長父母的影響是非常大的。所以不論生活再忙碌，也不要忘了給予家中的長輩適時的關心，多多的去理解他們、傾聽他們的聲音，讓他們感覺到生活中還有個靠山可以依靠，促使他們人生的後半場可以過得豐富而有意義。,N,N,Knowledge,1,7,5,6,None,None,Mozilla,Netscape,5.0 (Windows),None,n,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,想,1080,1920,24,1080,24,1912,1072,1920,Win32
<h2>背景</h2>隨著醫療照護、公共衛生等技術的進步以及嚴重的少子化現象，台灣也繼日本、新加坡正式邁入高齡社會。據統計台灣目前的老年人口已超過人口總數的14%，等於平均每七人就有一人是年滿65歲的長者。因此，如何去保障高齡年長者在生活上的適應與心理層面上的健康是現今國內各界急需關切的重要議題。俗話說：「百善孝為先」，孝道倫理強調子女盡心盡力的侍奉父母、滿足他們的期待。對於已經步入年老的雙親而言，在生活中最能夠依靠的就屬那些年輕力壯的成年子女了。<h2>為什麼進行這項研究</h2>若成年子女越是能夠認同孝道倫理的概念，將給予年長的父母親極大的安全感並能夠保障其生活。除此之外，成年子女要成為父母心目中理想的依靠對象，除了在信念層面上要能認同照顧父母老年生活是自己身為子女應盡的使命或責任，似乎也必須能夠了解父母的生活習慣、喜好與想法，有能力與他們有良好的關係互動，才能夠使其安享無憂無慮、舒適愉快的老年生活。<h2>研究人員做了什麼，發現了什麼？</h2>吳志文與葉光輝（2020）的研究支持了這些想法，研究結果發現當成年子女對孝順的信念越高時，會促使長者認為該名子女能「可靠回應」自己當下立即的需求，以及「理解重視」自己對老年生活的擔憂煩心；此外，若他們有越成熟的關係互動能力，愈能理解父母在老年生活中彼此互動的期望、愈可以採取有益促進彼此關係的互動策略，並且愈能對彼此之間互動的表現感到安適自在，因而愈能透過平日主動關懷與支持等表現，讓老年父母感受到成年子女對自己相當重視。最後研究也顯示，若老年父母認為家中有個「可靠的人」可以依靠時，可以讓他們感受到生活更有意義、更自由，並且較不會感到憂鬱。<h2>這些發現意味著什麼</h2>從這些結果我們可以得知，成年子女對年長父母的影響是非常大的。所以不論生活再忙碌，也不要忘了給予家中的長輩適時的關心，多多的去理解他們、傾聽他們的聲音，讓他們感覺到生活中還有個靠山可以依靠，促使他們人生的後半場可以過得豐富而有意義。,N,N,Knowledge,1,7,5,2,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,想,1080,1920,24,1080,24,1912,1072,1920,Win32
<h2>背景</h2>隨著醫療照護、公共衛生等技術的進步以及嚴重的少子化現象，台灣也繼日本、新加坡正式邁入高齡社會。據統計台灣目前的老年人口已超過人口總數的14%，等於平均每七人就有一人是年滿65歲的長者。因此，如何去保障高齡年長者在生活上的適應與心理層面上的健康是現今國內各界急需關切的重要議題。俗話說：「百善孝為先」，孝道倫理強調子女盡心盡力的侍奉父母、滿足他們的期待。對於已經步入年老的雙親而言，在生活中最能夠依靠的就屬那些年輕力壯的成年子女了。<h2>為什麼進行這項研究</h2>若成年子女越是能夠認同孝道倫理的概念，將給予年長的父母親極大的安全感並能夠保障其生活。除此之外，成年子女要成為父母心目中理想的依靠對象，除了在信念層面上要能認同照顧父母老年生活是自己身為子女應盡的使命或責任，似乎也必須能夠了解父母的生活習慣、喜好與想法，有能力與他們有良好的關係互動，才能夠使其安享無憂無慮、舒適愉快的老年生活。<h2>研究人員做了什麼，發現了什麼？</h2>吳志文與葉光輝（2020）的研究支持了這些想法，研究結果發現當成年子女對孝順的信念越高時，會促使長者認為該名子女能「可靠回應」自己當下立即的需求，以及「理解重視」自己對老年生活的擔憂煩心；此外，若他們有越成熟的關係互動能力，愈能理解父母在老年生活中彼此互動的期望、愈可以採取有益促進彼此關係的互動策略，並且愈能對彼此之間互動的表現感到安適自在，因而愈能透過平日主動關懷與支持等表現，讓老年父母感受到成年子女對自己相當重視。最後研究也顯示，若老年父母認為家中有個「可靠的人」可以依靠時，可以讓他們感受到生活更有意義、更自由，並且較不會感到憂鬱。<h2>這些發現意味著什麼</h2>從這些結果我們可以得知，成年子女對年長父母的影響是非常大的。所以不論生活再忙碌，也不要忘了給予家中的長輩適時的關心，多多的去理解他們、傾聽他們的聲音，讓他們感覺到生活中還有個靠山可以依靠，促使他們人生的後半場可以過得豐富而有意義。,N,N,Knowledge,1,7,5,1,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,是,1080,1920,24,1080,24,1912,1072,1920,Win32
<h2>背景</h2>隨著醫療照護、公共衛生等技術的進步以及嚴重的少子化現象，台灣也繼日本、新加坡正式邁入高齡社會。據統計台灣目前的老年人口已超過人口總數的14%，等於平均每七人就有一人是年滿65歲的長者。因此，如何去保障高齡年長者在生活上的適應與心理層面上的健康是現今國內各界急需關切的重要議題。俗話說：「百善孝為先」，孝道倫理強調子女盡心盡力的侍奉父母、滿足他們的期待。對於已經步入年老的雙親而言，在生活中最能夠依靠的就屬那些年輕力壯的成年子女了。<h2>為什麼進行這項研究</h2>若成年子女越是能夠認同孝道倫理的概念，將給予年長的父母親極大的安全感並能夠保障其生活。除此之外，成年子女要成為父母心目中理想的依靠對象，除了在信念層面上要能認同照顧父母老年生活是自己身為子女應盡的使命或責任，似乎也必須能夠了解父母的生活習慣、喜好與想法，有能力與他們有良好的關係互動，才能夠使其安享無憂無慮、舒適愉快的老年生活。<h2>研究人員做了什麼，發現了什麼？</h2>吳志文與葉光輝（2020）的研究支持了這些想法，研究結果發現當成年子女對孝順的信念越高時，會促使長者認為該名子女能「可靠回應」自己當下立即的需求，以及「理解重視」自己對老年生活的擔憂煩心；此外，若他們有越成熟的關係互動能力，愈能理解父母在老年生活中彼此互動的期望、愈可以採取有益促進彼此關係的互動策略，並且愈能對彼此之間互動的表現感到安適自在，因而愈能透過平日主動關懷與支持等表現，讓老年父母感受到成年子女對自己相當重視。最後研究也顯示，若老年父母認為家中有個「可靠的人」可以依靠時，可以讓他們感受到生活更有意義、更自由，並且較不會感到憂鬱。<h2>這些發現意味著什麼</h2>從這些結果我們可以得知，成年子女對年長父母的影響是非常大的。所以不論生活再忙碌，也不要忘了給予家中的長輩適時的關心，多多的去理解他們、傾聽他們的聲音，讓他們感覺到生活中還有個靠山可以依靠，促使他們人生的後半場可以過得豐富而有意義。,N,N,Knowledge,1,7,5,12,None,None,Mozilla,Netscape,5.0 (Windows),None,n,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,是,1080,1920,24,1080,24,1912,1072,1920,Win32
